-0.374
0.024661
-0.036186
-0.094734
-0.050594
-0.11538
-0.24427
-0.23156
-0.21681
-0.31038
-0.20104
-0.086142
-0.033686
-0.014888
0.021633
0.073586
0.10709
0.023301
0.0186
-0.0031052
-0.052829
-0.026486
-0.13222
-0.1955
-0.081315
-0.031149
-0.021998
-0.0027692
-0.10316
-0.07125
0.037585
-0.065848
-0.20104
-0.2634
-0.15093
-0.10616
-0.047967
-0.074092
-0.0094538
-0.012915
0.13455
0.038753
0.014497
-0.083052
-0.028157
-0.060637
0.008438
-0.082907
0.027606
0.088172
0.11077
0.085882
0.10056
-0.0139
0.02993
-0.015151
-0.012811
0.042815
0.073944
0.085762
0.12105
0.1656
0.11127
0.14831
0.19186
0.1374
0.18104
0.12017
0.09603
0.064374
0.01237
-0.09275
-0.031504
-0.116
-0.12572
-0.14531
-0.19308
-0.21441
-0.19194
-0.16689
-0.11103
-0.1074
-0.040898
0.052503
0.08414
0.026401
-0.033244
-0.058398
0.038755
-0.079161
-0.11601
-0.10195
-0.021106
-0.080924
-0.10567
-0.1704
-0.10711
-0.15524
-0.24639
-0.22948
-0.13081
-0.16798
-0.025838
-0.00649
0.0078178
-0.01896
0.035313
-0.010514
0.11873
0.11164
0.029579
-0.014193
0.00018195
0.017783
0.11845
0.022491
0.028684
0.052584
0.016466
0.097985
0.11272
0.12572
0.061048
0.050056
-0.025418
0.083132
-0.016189
-0.082973
-0.17707
-0.12537
-0.20856
-0.38619
0.25112
-0.28762
-0.0053965
0.058772
0.11969
0.38256
0.45899
0.49553
0.27785
0.057754
0.32119
0.28763
0.28612
0.371
0.12601
0.31494
0.47036
0.36057
0.37083
0.33374
0.2427
0.36344
0.24951
0.13558
-0.042227
-0.13561
-0.34602
-0.44122
-0.41366
-0.24461
-0.39075
-0.073467
-0.15143
-0.071619
0.034376
0.093729
0.056338
0.024252
-0.074932
0.010206
0.059007
0.15191
0.15483
0.028198
0.14705
0.21413
0.10437
-0.020083
-0.11136
-0.021119
-0.052032
-0.060999
-0.18249
0.037271
0.0073684
0.0040039
-0.03237
-0.054383
-0.051233
0.3998
0.49088
-0.048542
-0.27557
-0.093012
0.51926
0.091896
-0.094446
-0.10513
-0.093048
-0.13075
0.0028521
0.018218
0.032793
-0.065798
0.031458
-0.099225
-0.051465
-0.075709
0.00015448
0.037516
0.14758
0.07411
0.14294
0.22021
0.096756
0.088982
0.038722
-0.11381
-0.029477
-0.062326
-0.05426
-0.064683
-0.085411
-0.040536
-0.00226
-0.055533
-0.12878
-0.13143
-0.13253
-0.15299
-0.17695
-0.07191
-0.09461
-0.02917
-0.046224
-0.0010242
